No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit
381	draggable_widget	A flutter package which will help you to create a draggable widget that can be dragged around the screen.	2.0.0	92.94846790621072	78	31	17	2	adar2378	theadar.xyz	MIT	2021-08-12T06:09:31.000Z
382	decorated_icon	A lightweight, efficient icon widget that supports a list of shadow effects.	1.2.1	92.93546569583496	69	8	5	0	benPesso	benpesso.com	MIT	2021-07-04T06:35:38.000Z
383	slang	Localization / Internationalization (i18n) solution. Use JSON, YAML or CSV files to create typesafe translations via source generation.	3.6.0	92.91812941533394	81	183	18	8	Tienisto	tienisto.com	MIT	2022-12-17T01:03:43.000Z
384	http_proxy	http proxy plugin,get and set http proxy automatically.This package help you to use proxy tools.	1.2.1	92.90946127508343	23	8	12	4	wslaimin		MIT	2022-10-27T10:20:08.000Z
385	camera_camera	The easy plugin camera for your project, platforms Android and iOS.	2.0.2	92.90512720495818	149	95	79	29	gabuldev	gabul.dev	MIT	2022-10-09T02:35:47.000Z
386	dio_logging_interceptor	Logging interceptor for DIO	1.0.1	92.89645906470767	9	1	2	2	granoeste		Apache-2.0	2022-07-08T07:23:58.000Z
387	form_builder_image_picker	Images picker field for FlutterFormBuilder. Get images from gallery or camera	3.1.0	92.86178650370563	41	22	44	8	flutter-form-builder-ecosystem	flutterformbuilderecosystem.com	BSD-3-Clause	2022-11-20T19:29:04.000Z
388	walletconnect_dart	Open protocol for connecting decentralised applications to mobile wallets with QR code scanning or deep linking.	0.0.11	92.85311836345512	91	87	52	27	RootSoft		MIT	2022-11-05T16:26:26.000Z
389	material	Set of material design icons packed in a single ttf font file. Works on all platforms.	1.0.0+2	92.8357820829541	11	1	2	0	xclud		MIT	2021-05-25T20:29:52.000Z
390	dartdoc	A non-interactive HTML documentation generator for Dart source code.	6.1.5	92.81844580245308	116	414	113	259	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-13T18:22:17.000Z
391	gql_exec	Basis for GraphQL execution layer to support Link and Client.	0.4.3	92.80977766220258	0	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z
392	another_stepper	A flutter package to create easily customizable Horizontal and Vertical stepper.	1.1.6	92.77943917132579	37	8	4	2	RajnishOnly		MIT	2022-11-14T14:54:04.000Z
393	flutter_libserialport	A simple wrapper around libserialport utilizing Flutter's build system to build and deploy the C-library for the target platform.	0.3.0	92.77077103107528	68	87	35	39	jpnurmi		MIT	2022-03-05T14:09:01.000Z
394	drop_down_list	A drop down list with single and multiple selection that will work with search.	0.0.4	92.74910068044902	141	47	15	3	Mindinventory	mindinventory.com	MIT	2022-12-14T16:42:18.000Z
395	easy_web_view	A super simple webview for Flutter Web, Mobile and Desktop	1.6.0	92.72309625969748	162	479	83	1	rodydavis	rodydavis.com	MIT	2022-06-06T06:25:06.000Z
396	slang_flutter	Flutter support for slang. This library provides helpful Flutter API.	3.6.0	92.68408962857019	2	183	18	8	Tienisto	tienisto.com	MIT	2022-12-17T01:03:43.000Z
397	kana_kit	A Dart library for for detecting and transliterating Hiragana, Katakana, and Romaji.	2.0.0	92.66675334806918	24	25	5	4	jeroen-meijer	jfk.dev	MIT	2022-06-06T00:39:41.000Z
398	copy_with_extension_gen	Automatically generating `copyWith` extensions code for classes with `@CopyWith()` annotation.	5.0.0	92.6450829974429	121	57	23	8	numen31337	oleksandrkirichenko.com	MIT	2022-12-02T23:18:09.000Z
399	loading_gifs	Loading indicator GIFs. Material and Cupertino (Android and iOS) loading indicators in assorted sizes. Use as placeholders for loading remote image assets.	0.3.0	92.64074892731765	74	30	6	2	Codelessly	codelessly.com	0BSD	2021-03-04T22:54:25.000Z
400	dio_logger	Simple logging library for DIO requests. Prints request and response information to a console.	4.0.8+8	92.63641485719238	18	6	3	0	Defuera		BSD-3-Clause	2022-10-31T09:21:19.000Z
401	responsive_grid_list	A Flutter plugin to create responsive grid lists using ListView.builder() or SliverList with a SliverChildBuilderDelegate.	1.3.0	92.59307415593985	38	9	7	0	hauketoenjes	htoenjes.de	BSD-3-Clause	2022-09-07T13:32:13.000Z
402	awesome_notifications_fcm	Awesome Notifications add-on plugin to send push notifications through Firebase Cloud Messaging, enabling all awesome notifications features.	0.7.4+1	92.58440601568934	42	7	7	7	rafaelsetragni	carda.me	NOASSERTION	2022-11-09T21:20:38.000Z
403	gql_transform_link	GQL Link to transform Requests and Responses. May be used to update context, document, variables, data, errors, etc.	0.2.2+1	92.56273566506306	0	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z
404	cupertino_stepper	Stepper is a widget that displays progress through a sequence of steps. This is a Cupertino version of the stock Material Stepper in Flutter.	0.2.1	92.54106531443679	175	18	12	1	jpnurmi		BSD-3-Clause	2021-12-11T08:35:57.000Z
405	week_of_year	Adds extension method to get the ISO 8601 week of year from a date	2.0.0	92.53673124431153	32	12	1	1	KadaDev	kada.se	BSD-3-Clause	2021-03-28T17:15:40.000Z
406	stream_chat_flutter_core	Stream Chat official Flutter SDK Core. Build your own chat experience using Dart and Flutter.	5.1.0	92.52372903393577	41	654	237	75	GetStream	getstream.io	NOASSERTION	2022-12-16T14:41:48.000Z
407	system_theme	A plugin to get the current system theme info. Supports Android, Web and Windows	2.0.0	92.51506089368526	36	23	7	5	bdlukaa	bdlukaa.dev	BSD-3-Clause	2022-04-03T19:37:20.000Z
408	internet_connection_checker_plus	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout.	1.0.1	92.48472240280847	14	3	1	0	OutdatedGuy	outdatedguy.rocks	NOASSERTION	2022-06-22T22:12:43.000Z
409	throttling	Contain "throttling" and "debouncing" async helper classes with listeners	1.0.0	92.46738612230746	25	35	3	0	PlugFox	plugfox.dev	MIT	2021-03-08T13:16:46.000Z
410	flutter_session_manager	Easy to use session wrapper that adds support to session storage and management in flutter.	1.0.3	92.45438391193169	12	2	0	0	edumigueis		MIT	2021-11-12T19:13:27.000Z
411	expand_tap_area	Manually expand the tap area of a widget without changing its size or layout. Similar with the hitTest in iOS development.	1.1.1	92.45004984180643	32	35	5	2	malikwang	malikwang.com	MIT	2022-06-14T08:50:41.000Z
412	jovial_svg	SVG - Robust rendering of Scalable Vector Graphic images, supporting a well-defined profile of SVG and a fast-loading binary storage format.	1.1.7	92.44571577168118	114	54	5	4	zathras	jovial.com	BSD-3-Clause	2022-12-03T19:17:10.000Z
413	unsplash_client	Unsplash provides free high-resolution photos. This is a client for their REST API.	2.1.0+3	92.41971135092966	45	17	5	5	blaugold	gabriel.terwesten.net	BSD-3-Clause	2022-11-16T22:27:39.000Z
414	shrink_sidemenu	A Side Menu plugin for flutter and compatible with liquid ui.	2.0.0+2-null-safety	92.40670914055389	207	18	12	9	raj457036	stackorient.com	MIT	2022-09-30T06:19:04.000Z
415	weekday_selector	A collection of Flutter widgets and classes to help you select weekdays in your apps. Perfect for recurring events, alarms.	1.1.0	92.40237507042865	91	37	9	3	smaho-engineering	smaho.dev	BSD-3-Clause	2022-10-30T18:48:05.000Z
416	another_transformer_page_view	Yet another pageTransformer for flutter with null-safety support	2.0.1	92.3980410003034	31	3	4	2	juliansteenbakker	steenbakker.dev	MIT	2022-11-09T08:00:46.000Z
417	collapsible_sidebar	A collapsible sidebar for Flutter apps implementing the Material Design.	2.0.3+2	92.3677025094266	269	121	46	14	DrunkOnBytes		Apache-2.0	2022-12-04T23:06:42.000Z
418	swipe	The easy way to detect swipe up, down, left and right in Flutter.	0.0.1	92.35470029905085	36	4	4	1	salkuadrat		MIT	2021-11-06T19:30:00.000Z
419	uri	Utilities for building and parsing URIs, including support for parsing URI templates as defined in RFC 6570.	1.0.0	92.34603215880033	18	70	51	8	google	google.dev	BSD-3-Clause	2022-07-14T13:38:15.000Z
420	firebase_core_desktop	Desktop implementation of firebase_core	1.0.2	92.32002773804881	37	284	35	18	invertase	invertase.io	NOASSERTION	2022-11-05T03:27:18.000Z
421	crypton	A simple Dart library for asymmetric encryption and digital signatures	2.1.0	92.30702552767303	51	28	9	2	konstantinullrich	konstantinullrich.de	MIT	2022-10-28T11:44:43.000Z
422	gql_error_link	GQL Link to handle execution errors and exceptions	0.2.3+1	92.28968924717202	1	240	99	56	gql-dart	gql-dart.dev	MIT	2022-12-03T23:04:15.000Z
423	barcode_image	Barcode generation library for Dart that can generate barcodes using the image library.	2.0.2	92.25935075629523	46	88	26	7	DavBfr	nfet.net	Apache-2.0	2022-12-07T16:49:31.000Z
424	dynamic_themes	Allows you to specify a number of color themes for the user to choose from. Persits the selected theme across app restarts.	1.1.0	92.19867377454167	30	8	2	3	JulianAssmann		MIT	2022-01-08T17:06:10.000Z
425	ar_flutter_plugin	Flutter Plugin for creating (collaborative) Augmented Reality experiences - Supports ARKit for iOS and ARCore for Android devices.	0.7.3	92.19000563429117	212	215	118	60	CariusLars	lars.carius.io	MIT	2022-12-14T21:44:48.000Z
426	map_picker	A lovely Flutter package for creating pin in map center and animate it with a map movement so the user can select his location.	0.0.3	92.1856715641659	96	16	11	4	akbarpulatov		MIT	2021-09-15T13:23:14.000Z
427	awesome_bottom_bar	Awesome Bottom Bar	1.2.1	92.18133749404065	38	4	7	1	AppCheap	appcheap.io	BSD-3-Clause	2022-08-22T11:51:55.000Z
428	ai_barcode	barcode,qrcode,scan,scanning,Barcode generation,Barcode scanning,qrcode,qrcode generation,qrcode creator	3.2.4	92.16833528366489	124	108	69	32	pdliuw		BSD-3-Clause	2022-10-12T16:42:15.000Z
429	miniplayer	A lightweight flutter package to simplify the creation of a miniplayer.	1.0.1	92.1293286525376	246	79	47	10	peterscodee	peterscode.dev	MIT	2022-04-29T11:25:28.000Z
430	flutter_painter	A Flutter widget to draw scribbles, text, shapes and images on a background image or color	1.0.1	92.11199237203658	110	78	36	17	omarhurani		MIT	2022-10-27T19:17:57.000Z
431	shelf_cors_headers	CORS headers middleware for Shelf.	0.1.4	92.09032202141032	22	6	2	1	lenniezelk		MIT	2022-09-27T11:09:12.000Z
432	google_static_maps_controller	The package provides simple and declarative access to the Google Static Maps service.	1.0.0	92.08598795128505	39	15	6	1	gonuit	klyta.it	MIT	2022-04-07T17:25:32.000Z
433	smart_auth	Wrapper of Android SMS User Consent API, SMS Retriever API to read one time sms code, get/save/delete user phone number, OTP, OTC, sms autofill, android autofill	1.0.6	92.05564946040828	31	13	5	4	Tkko	fman.ge	MIT	2022-10-06T15:15:28.000Z
434	lazy_load_indexed_stack	A package that extends IndexedStack to allow for lazy loading.	0.1.4	92.05131539028302	43	18	3	0	okaryo	okaryo.io	MIT	2022-06-14T11:05:24.000Z
435	datadog_tracking_http_client	A wrapping implementation of HttpClient for tracking resources with Datadog	1.1.0	92.03831317990725	3	17	12	7	DataDog	datadoghq.com	Apache-2.0	2022-12-16T21:24:54.000Z
436	ios_utsname_ext	Extension method for translation ios utsname to full product name.	2.2.0	92.02964503965674	14	4	0	0	stefandevo	stefandevo.dev	MIT	2022-11-04T17:19:48.000Z
437	painter	A simple widget to paint with your fingers. Supports setting a background color, undo and export to png!	2.0.0	92.02531096953149	161	131	62	15	EPNW	epnw.eu	NOASSERTION	2022-02-07T04:20:13.000Z
438	side_navigation	Provides Flutter navigation by using a sidemenu similar to Drawer or BottomNavigationBar.	1.0.4	92.00364061890521	82	11	6	1	jksevend		MIT	2022-11-05T11:19:01.000Z
439	flutter_web_frame	Make Limit content size in Flutter Web/Desktop/PWA, Make your app that doesn't support responsiveness more focused on content	0.0.3	91.9863043384042	36	7	1	4	wisnuwiry		MIT	2022-05-18T06:07:57.000Z
440	polylabel	A fast algorithm for finding polygon pole of inaccessibility implemented as a Dart library.  Useful for optimal placement of a text label on a polygon.	1.0.1	91.96896805790318	7	2	2	0	beroso	beroso.dev	BSD-3-Clause	2022-08-15T15:26:33.000Z
441	azure_application_insights	A Dart client to integrate with Azure's Application Insights service	3.1.0	91.95163177740216	27	6	5	0	kentcb	kent-boogaart.com	MIT	2022-11-26T00:14:55.000Z
442	linkedin_login	Library for login with LinkedIn OAuth V2 service. This library helps you to implement authorization with LinkedIn OAuth API's.	2.2.1	91.93429549690114	43	34	35	4	d3xt3r2909		MIT	2022-11-18T11:25:29.000Z
443	profanity_filter	Simple filter to check and censor strings against profanity, obscene words. A default English words list is provided (LDNOOBW).	2.0.0	91.92996142677589	72	13	7	3	roshanrahman		BSD-2-Clause	2021-06-29T16:56:38.000Z
444	animated_snack_bar	Easily show beautiful snack bars directly using overlays. Create custom snack bars and show them with awesome animations.	0.3.0	91.87361851514757	29	10	4	1	JulyWitch		GPL-3.0	2022-09-10T04:12:43.000Z
445	vs_scrollbar	Customizable ScrollBar that can be dragged for quick navigation supporting both Horizontal and Vertical list.	0.2.1	91.86495037489706	54	9	7	3	VickySalunkhe	vickysalunkhe.in	MIT	2021-06-27T06:41:34.000Z
446	ftpconnect	Simple and robust dart FTP Connect Library to interact with FTP Servers.	2.0.2	91.86061630477181	78	49	27	5	salim-lachdhaf	salimdev.ovh	MIT	2022-11-20T17:43:55.000Z
447	is_lock_screen	Detects if device is in lock screen. Useful for determining whether app entered background due to locking screen or leaving app.	2.0.0	91.85628223464656	31	4	2	3	chihimng	chihimng.com	MIT	2021-04-07T16:55:54.000Z
448	flutter_rust_bridge	High-level memory-safe binding generator for Flutter/Dart <-> Rust	1.55.0	91.8519481645213	108	2060	122	56	fzyzcjy	cjycode.com	MIT	2022-12-17T23:54:48.000Z
449	tab_container	Animated and customisable tab view widget. It's self-contained, so you can just pass in children and tabs, or also use a controller, change the tab side, add color(s), and more.	2.0.0	91.84761409439605	145	11	2	9	sourcemain	elew.dev	MIT	2022-04-21T10:13:54.000Z
450	flutter_shimmer	it creating Shimmer effect that indicate a loading status, so instead of using ProgressBar or usual loader use Shimmer for a better design and user interface.	2.1.2	91.81727560351926	171	41	8	0	skaran921		NOASSERTION	2021-09-23T11:22:24.000Z
451	fast_contacts	A faster way of accessing device's contacts list	1.1.1	91.79560525289298	24	5	3	3	s0nerik	sonerik.dev	MIT	2022-07-13T18:40:12.000Z
452	hashtagable	Widgets and functions to implement hashtag decorated text. Decorates the words which start with `#` like a Twitter.	2.1.0	91.76093269189096	125	27	35	19	santa112358	3tadev.work	MIT	2022-04-22T15:56:03.000Z
453	get_time_ago	A Flutter package to convert and format `DateTime` object into `get_time_ago` format to get String like `10 seconds ago`, `a minute ago`, `7 hours ago`, etc.	1.1.8	91.73059420101417	59	17	13	2	nixrajput	nixlab.co.in	GPL-3.0	2022-11-29T21:55:35.000Z
454	light_compressor	A powerful and easy-to-use video compression plugin for Flutter.	2.0.1	91.72192606076366	89	38	18	10	AbedElazizShe		MIT	2022-12-13T17:02:29.000Z
455	material_color_generator	A package for generating a material color palette with HEX Color.	1.1.0	91.71325792051316	26	5	0	0	berkanaslan	berkanaslan.com	BSD-2-Clause	2022-12-16T08:46:38.000Z
456	environment_config	Environment specific config generator. Allows to specify env configuration during CI/CD build. Primarily created to simplify Flutter build configuration	3.1.0	91.7089238503879	81	86	7	8	TatsuUkraine		BSD-3-Clause	2022-05-26T10:57:47.000Z
457	model_viewer_plus	A Flutter widget for rendering interactive 3D models in the glTF and GLB formats.	1.4.0	91.67858535951112	74	30	24	20	omchiii		Unlicense	2022-12-08T08:43:11.000Z
458	linter	The implementation of the lint rules supported by the analyzer framework. This package is not intended to be used directly.	1.30.0	91.66558314913536	67	558	159	662	dart-lang	tools.dart.dev	BSD-3-Clause	2022-12-17T04:22:20.000Z
